passage_id,question,passage,has_answer
1998_1118_114,Jaki kodeks reguluje zasady przyznawania odprawy pośmiertnej dla rodziny w przypadku śmierci sędziego?,"1. Prawo do świadczeń lub ich wysokość ulega ponownemu ustaleniu na wniosek
  osoby zainteresowanej lub z urzędu, jeżeli po uprawomocnieniu się decyzji w
  sprawie świadczeń zostaną przedłożone nowe dowody lub ujawniono okoliczności
  istniejące przed wydaniem tej decyzji, które mają wpływ na prawo do
  świadczeń lub na ich wysokość.
2. Jeżeli prawo do świadczeń lub ich wysokość ustalono orzeczeniem organu
  odwoławczego, organ rentowy na podstawie dowodów lub okoliczności, o których
  mowa w ust. 1:
   1) wydaje we własnym zakresie decyzję przyznającą prawo do świadczeń lub
     podwyższającą ich wysokość,
   2) występuje do organu odwoławczego z wnioskiem o wznowienie postępowania
     przed tym organem, gdy z przedłożonych dowodów lub ujawnionych
     okoliczności wynika, że prawo do świadczeń nie istnieje lub że
     świadczenia przysługują w niższej wysokości; z wnioskiem tym organ
     rentowy może wystąpić w każdym czasie,
   3) wstrzymuje wypłatę świadczeń w całości lub części, jeżeli emeryt lub
     rencista korzystał ze świadczeń na podstawie nieprawdziwych dokumentów
     lub zeznań albo w innych wypadkach złej woli.
                                   Dział IX
             Postępowanie w sprawach świadczeń i wypłata świadczeń
                                       
                                  Rozdział 1
                          Ogólne zasady postępowania",False
2001_1070_101,Jaki kodeks reguluje zasady przyznawania odprawy pośmiertnej dla rodziny w przypadku śmierci sędziego?,"§1. W razie śmierci sędziego jego rodzinie przysługuje odprawa pośmiertna na
     zasadach przewidzianych w Kodeksie pracy dla rodzin pracowników.
 §2. W razie śmierci sędziego, albo sędziego w stanie spoczynku lub członka
     jego rodziny, osobie, która pokryła koszty pogrzebu przysługuje
     świadczenie pieniężne w wysokości i na zasadach określonych dla zasiłku
     pogrzebowego z ubezpieczenia społecznego.
 §3. Przepis § 2 stosuje się odpowiednio w razie śmierci osoby pobierającej
     uposażenie rodzinne albo członka rodziny tej osoby.
 §4. W razie zbiegu prawa do świadczenia, o którym mowa w § 2 i 3, z prawem do
     zasiłku pogrzebowego z ubezpieczenia społecznego, przysługuje prawo do
     jednego ze świadczeń, wybranego przez uprawnionego.",True
1997_945_10,Jaki procent alkoholu musi zawierać wyrób spirytusowy?,"1. Czynności związane ze skażaniem spirytusu dokonuje się przy udziale co
  najmniej dwóch pracowników przedsiębiorcy wykonującego skażanie.
2. Środki skażające przed ich zastosowaniem muszą być zbadane w celu ich
  identyfikacji.
3. Z każdej partii skażonego spirytusu pobiera się w miejscu skażenia próbkę w
  ilości 0,5 litra, która po zabezpieczeniu musi być przechowywana przez okres
  trzech miesięcy, z tym że przy skażaniu spirytusu na cele perfumeryjnokosmetyczne
próbkę pobiera się w ilości nie mniejszej niż 0,05 litra.
4. Po trzymiesięcznym okresie przechowywania próbki skażonego spirytusu muszą
  być zagospodarowane lub komisyjnie zlikwidowane.
5. Pomieszczenia lub wydzielone miejsca, gdzie przechowywane są próbki
  skażonego spirytusu, muszą być zabezpieczone w sposób uniemożliwiający dostęp
  do nich osób nieuprawnionych.",False
2001_1401_6,Jaki procent alkoholu musi zawierać wyrób spirytusowy?,"1. Alkohole, o których mowa w art. 5 ust. 1, muszą spełniać następujące
  wymagania:
   1) brak posmaków i zapachów innych niż pochodzące z użytego surowca,
   2) minimalna zawartość alkoholu etylowego wynosi 96,0% objętościowych,
   3) maksymalny poziom:
     a) kwasowości - 1,5 grama kwasu octowego na hektolitr 100% objętościowych
       alkoholu,
     b) estrów - 1,3 grama, wyrażony jako octan etylowy na hektolitr 100%
       objętościowych alkoholu,
     c) aldehydów - 0,5 grama, wyrażony jako aldehyd octowy na hektolitr 100%
       objętościowych alkoholu,
     d) alkoholi wyższych - 0,5 grama, wyrażony jako dwumetylopropanol na
       hektolitr 100% objętościowych alkoholu,
     e) metanolu - 50 gramów na hektolitr 100% objętościowych alkoholu,
     f) suchej pozostałości po odparowaniu - 1,5 grama na hektolitr 100%
       objętościowych alkoholu,
     g) lotnych zasad azotowych - 0,1 grama azotu na hektolitr 100%
       objętościowych alkoholu,
   4) brak furfuralu (aldehydu furfurylowego).
2. Przepisu ust. 1 pkt 2 nie stosuje się podczas dodawania alkoholu do win
  gronowych likierowych, o których mowa w art. 18 ust. 2.",False
2001_1401_25,Jaki procent alkoholu musi zawierać wyrób spirytusowy?,"1. Dodanie tirage liqueur nie może spowodować zwiększenia całkowitego stężenia
  alkoholu cuvée o więcej niż 1,5% objętościowych.
2. Zwiększenie rzeczywistego stężenia alkoholu w % objętościowych mierzy się
  poprzez zbadanie różnicy między całkowitym stężeniem alkoholu cuvée w %
  objętościowych a całkowitym stężeniem alkoholu wina gronowego musującego
  przed dodaniem expedition liqueur.
3. W produkcji win musujących gronowych dodanie expedition liqueur nie może
  spowodować zwiększenia rzeczywistego stężenia alkoholu wina gronowego
  musującego o więcej niż 0,5% objętościowych.
4. W produkcji win gronowych musujących jest zabronione:
   1) słodzenie cuvée oraz jego składników,
   2) bezpośrednie wzmacnianie cuvée.
5. Cuvée może być zakwaszane albo odkwaszane.
6. Zakwaszanie lub odkwaszanie cuvée może być przeprowadzone najwyżej o 2,5
  grama na litr lub o 34 milirównoważników na litr kwasu winowego jedynie pod
  warunkiem, że naturalny poziom kwasowości produktów jest nie mniejszy niż 3
  gramy na litr lub 40 milirównoważników kwasu winowego.
7. Dwutlenek węgla zawarty w winie gronowym musującym może powstawać wyłącznie
  w wyniku fermentacji alkoholowej cuvée, z którego jest produkowane wino
  gronowe, z zastrzeżeniem, że fermentacja jest wywołana wyłącznie przez
  dodanie tirage liqueur i zachodzi w butelkach lub zamkniętych zbiornikach.
8. Przepis ust. 7 nie dotyczy win gronowych musujących otrzymanych bezpośrednio
  drogą fermentacji zachodzącej w butelkach lub zamkniętych zbiornikach z
  winogron, moszczu gronowego lub moszczu gronowego w trakcie fermentacji.
9. Czynności technologiczne wykonywane po zakończeniu fermentacji wina
  gronowego musującego nie mogą spowodować zwiększenia zawartości dwutlenku
  węgla w tym winie.",False
1997_945_2,Jaki procent alkoholu musi zawierać wyrób spirytusowy?,"W rozumieniu niniejszej ustawy:
   1) spirytus oznacza płyn alkoholowy uzyskany w wyniku destylacji po
     fermentacji alkoholowej produktów pochodzenia rolniczego albo alkohol
     etylowy syntetyczny,
   2) wyrób spirytusowy oznacza napój zawierający alkohol etylowy pochodzenia
     rolniczego w ilości nie mniejszej niż 18% objętościowych alkoholu
     przeznaczony do spożycia przez ludzi,
   3) wyrób tytoniowy oznacza wyrób wyprodukowany z tytoniu przeznaczony do
     palenia oraz tabakę.",True
2000_489_30,Jaki procent alkoholu musi zawierać wyrób spirytusowy?,"1. Producent lub jego przedstawiciel mający siedzibę lub miejsce zamieszkania
  w Polsce, który poddał wyrób lub proces jego wytwarzania sprawdzeniu
  zgodności z wymaganiami i uzyskał potwierdzenie zgodności, może wystawić
  deklarację zgodności i znakuje wyrób znakiem zgodności.
2. Sprawdzenie, o którym mowa w ust. 1, musi odpowiadać co najmniej warunkom
  modułu, określonego w przepisach o których mowa w art. 6 ust. 2 i 3 lub w
  odrębnych przepisach.",False
2001_1401_16,Jaki procent alkoholu musi zawierać wyrób spirytusowy?,"1. Minimalne całkowite stężenie alkoholu w aromatyzowanych winach gronowych
  musi wynosić 17,5% objętościowych, z zastrzeżeniem ust. 2 i 3.
2. Minimalne całkowite stężenie alkoholu w aromatyzowanych winach gronowych
  wytrawnych musi wynosić 16% objętościowych.
3. Minimalne całkowite stężenie alkoholu w aromatyzowanych winach gronowych
  ekstra wytrawnych musi wynosić 15% objętościowych.",False
1997_783_20,Jakich składników nie mogą zawierać mieszanki paszowe?,"1. Wytworzone i wprowadzone do obrotu pasze nie mogą zawierać w nadmiarze
  wody, substancji wiążących, zanieczyszczeń roślinnych oraz zanieczyszczeń
  mineralnych.
2. Z zastrzeżeniem ust. 3, dopuszcza się wprowadzanie do obrotu mieszanek
  paszowych wytworzonych z materiałów paszowych zawierających substancje
  niepożądane w ilości przekraczającej ich dopuszczalną zawartość, określoną
  na podstawie art. 4 ust. 2 pkt 3, o ile łączna zawartość substancji
  niepożądanych w wytworzonej mieszance nie będzie przekraczała ich
  dopuszczalnej zawartości.
3. Zabrania się wytwarzania mieszanek paszowych z następujących materiałów
  paszowych:
   1) orzechów ziemnych, kopry, rdzenia palmowego, nasion bawełny, bobassu,
     kukurydzy oraz produktów powstałych w wyniku ich przetworzenia,
     zawierających aflatoksynę B1 w ilości większej niż 0,2 mg w 1 kg tych
     materiałów paszowych,
   2) fosforanów zawierających w 1kg:
     a) więcej niż 10 mg kadmu,
     b) więcej niż 20 mg arsenu,
   3) pulpy cytrusowej zawierającej dioksyny w ilości większej niż 500
     pikogramów w 1 kg tego materiału paszowego.
4. Zawartość substancji niepożądanych w materiałach paszowych, o których
  mowa w ust. 3, odnosi się do materiałów paszowych zawierających wodę w
  ilości stanowiącej 12%.
5. Minister właściwy do spraw rolnictwa określi, w drodze rozporządzenia,
  dopuszczalną zawartość wody, substancji wiążących, zanieczyszczeń
  roślinnych oraz zanieczyszczeń mineralnych w paszach w zależności od
  rodzaju paszy, mając na względzie zapewnienie ich trwałości oraz
  zaspokojenie potrzeb żywieniowych zwierząt.",True
1997_783_8,Jakich składników nie mogą zawierać mieszanki paszowe?,"W spisie, o którym mowa w art. 6 ust. 2 pkt 7, określa się:
   1) w zakresie wytwarzania dodatków paszowych lub materiałów paszowych:
     a) rodzaj i ilość wytworzonych dodatków paszowych lub materiałów
       paszowych,
     b) datę wytworzenia i numer serii,
     c) imię, nazwisko i adres albo nazwę i adres siedziby podmiotu, do
       którego zostały przekazane dodatki paszowe lub materiały paszowe,
   2) w zakresie wytwarzania premiksów:
     a) imię, nazwisko i adres albo nazwę i adres siedziby wytwórcy dodatku
       paszowego użytego w procesie wytwarzania premiksu lub
       przedsiębiorcy, od którego nabywany jest ten dodatek, jeżeli nie
       został on nabyty od jego wytwórcy,
     b) rodzaj i ilość dodatków paszowych użytych w procesie wytwarzania
       premiksów oraz datę ich wytworzenia i numer serii,
     c) rodzaj, ilość, datę wytworzenia i numer serii wytworzonego premiksu
       oraz datę jego wytworzenia,
     d) imię, nazwisko i adres albo nazwę i adres siedziby wytwórcy
       mieszanki paszowej lub podmiotu wprowadzającego do obrotu, do
       którego premiks został przekazany,
     e) rodzaj, ilość, numer serii i datę wytworzenia premiksu oraz datę
       przekazania go do odbiorcy,
   3) w zakresie wytwarzania mieszanek paszowych z udziałem premiksów:
     a) imię, nazwisko i adres albo nazwę i adres siedziby wytwórcy
       premiksu użytego w procesie wytwarzania mieszanki paszowej lub
       przedsiębiorcy, od którego został nabyty ten premiks, jeżeli nie
       został on nabyty od jego wytwórcy,
     b) rodzaj i ilość premiksów użytych w procesie wytwarzania mieszanki
       paszowej oraz datę ich wytworzenia i numer serii,
     c) rodzaj, ilość i numer serii wytworzonej mieszanki paszowej oraz
       datę jej wytworzenia,
   4) w zakresie wytwarzania mieszanek paszowych z materiałów paszowych
     zawierających substancje niepożądane w ilości przekraczającej ich
     dopuszczalną zawartość:
     a) imię, nazwisko i adres albo nazwę i adres siedziby wytwórcy
       materiału paszowego zawierającego substancje niepożądane w ilości
       przekraczającej ich dopuszczalną zawartość, użytego w procesie
       wytwarzania mieszanki paszowej, lub przedsiębiorcy, od którego
       nabywany jest ten materiał paszowy, jeżeli nie został on nabyty od
       jego wytwórcy,
     b) rodzaj, ilość, datę wytworzenia, numer serii i datę dostarczenia
       materiału paszowego, o którym mowa w lit. a), użytego w procesie
       wytwarzania mieszanki paszowej,
     c) rodzaj oraz ilość substancji niepożądanych w materiałach paszowych,
       o których mowa w lit. a),
     d) imię, nazwisko i adres albo nazwę i adres siedziby wytwórcy
       premiksu użytego w procesie wytwarzania mieszanki paszowej lub
       przedsiębiorcy, od którego został nabyty ten premiks, jeżeli nie
       został on nabyty od jego wytwórcy,
     e) rodzaj, ilość i numer serii wytworzonej mieszanki paszowej oraz
       datę jej wytworzenia.",False
1997_783_41,Jakich składników nie mogą zawierać mieszanki paszowe?,"Mieszanka paszowa uzupełniająca może być stosowana w żywieniu zwierząt tylko
w połączeniu z inną paszą.",False
1997_783_11,Jakich składników nie mogą zawierać mieszanki paszowe?,"Przepisy art. 5-7, art. 8 pkt 3 i art. 9 stosuje się odpowiednio do
wytwarzania nieprzeznaczonych do obrotu mieszanek paszowych, składających
się z materiałów paszowych zawierających substancje niepożądane w ilości
przekraczającej ich dopuszczalną zawartość.",False
1997_783_37,Jakich składników nie mogą zawierać mieszanki paszowe?,"1. Środki żywienia zwierząt powinny być wprowadzane do obrotu w szczelnych i
  odpowiednio zamkniętych opakowaniach lub pojemnikach tak, aby po
  otworzeniu opakowania lub pojemnika zamknięcie ulegało zniszczeniu, a
  opakowanie nie mogło być użyte ponownie.
2. Mieszanki paszowe mogą być wprowadzane do obrotu luzem albo w
  niezamkniętych opakowaniach lub pojemnikach w przypadku:
   1) dostawy mieszanek paszowych pomiędzy ich wytwórcami,
   2) dostawy mieszanek paszowych przez ich wytwórców do przedsiębiorców
     zajmujących się ich pakowaniem,
   3) dostawy mieszanek paszowych bezpośrednio od ich wytwórców do
     posiadaczy zwierząt gospodarskich,
   4) mieszanek paszowych uzyskiwanych przez zmieszanie całych ziaren zbóż,
   5) bloków lub lizawek,
   6) sprzedaży mieszanek paszowych w ilości nieprzekraczającej 50 kg z
     uprzednio zamkniętych opakowań lub pojemników,
   7) mieszanek paszowych melasowanych, zawierających nie więcej niż 3
     materiały paszowe,
   8) mieszanek paszowych granulowanych.",False
1997_783_2,Jakich składników nie mogą zawierać mieszanki paszowe?,"Użyte w ustawie określenia oznaczają:
   1) środki żywienia zwierząt - pasze, dodatki paszowe i premiksy,
   2) pasze - materiały paszowe i mieszanki paszowe,
   3) materiały paszowe - produkty pochodzenia roślinnego lub zwierzęcego w
     stanie naturalnym, świeże lub konserwowane albo przetworzone, oraz inne
     substancje organiczne, a także substancje nieorganiczne, przeznaczone
     do bezpośredniego żywienia zwierząt lub do sporządzania mieszanek
     paszowych albo premiksów,
   4) dodatki paszowe - substancje przetworzone lub nieprzetworzone oraz ich
     mieszaniny dodawane do pasz w celu:
     a) poprawy cech materiałów paszowych, mieszanek paszowych lub środków
       spożywczych pochodzenia zwierzęcego,
     b) zaspokojenia potrzeb żywieniowych zwierząt lub poprawienia cech
       użytkowych zwierząt w wyniku wpływu na florę żołądkowo-jelitową lub
       na strawność paszy,
     c) wprowadzenia składników pokarmowych umożliwiających osiągnięcie
       szczególnych celów żywieniowych lub zaspokojenie szczególnych
       potrzeb żywieniowych w danym okresie,
     d) zapobiegania szkodliwemu wpływowi odchodów zwierzęcych na
       środowisko lub zmniejszenia tego wpływu,
   5) premiks - mieszaninę dodatków paszowych lub mieszaninę jednego lub
     więcej dodatków paszowych z materiałem paszowym, przeznaczoną do
     wytwarzania pasz,
   6) mieszanki paszowe - mieszaniny:
     a) materiałów paszowych bez zawartości albo z zawartością dodatku
       paszowego lub premiksu,
     b) materiału paszowego z dodatkiem paszowym lub premiksem,
   7) mieszanka paszowa pełnoporcjowa - mieszankę paszową przeznaczoną do
     bezpośredniego żywienia zwierząt, o składzie wystarczającym do
     zapewnienia składników pokarmowych niezbędnych do zaspokojenia
     dziennych potrzeb żywieniowych zwierząt danego gatunku, w określonym
     wieku lub użytkowanych w określony sposób,
   8) mieszanka paszowa uzupełniająca - mieszankę paszową przeznaczoną do
     stosowania wraz z innymi paszami, zawierającą składniki pokarmowe lub
     dodatki paszowe w ilości mniejszej lub większej niż wymagana w
     odniesieniu do mieszanki paszowej pełnoporcjowej,
   9) mieszanka paszowa dietetyczna - mieszankę paszową zaspokajającą
     szczególne potrzeby żywieniowe, która ze względu na specjalny skład
     fizykochemiczny lub sposób przygotowania różni się od powszechnie
     stosowanych mieszanek paszowych i przeznaczona jest dla zwierząt:
     a) u których procesy trawienia i metabolizmu są tymczasowo zakłócone
       lub uległy nieodwracalnym zmianom,
     b) dla których ze względu na stan fizjologiczny wskazane jest
       kontrolowanie spożycia określonych substancji w paszach,
  10) jakość środka żywienia zwierząt - ogół cech i kryteriów, za pomocą
     których charakteryzuje się środki żywienia zwierząt pod względem ich
     wartości odżywczej, właściwości organoleptycznych, mikrobiologicznych,
     fizykochemicznych, składu, wytwarzania, opakowania, prezentacji i
     oznakowania oraz prawidłowości procesów technologicznych wpływających
     na bezpieczeństwo zdrowia zwierząt, ludzi i środowiska, wartość
     pokarmową, a także prawidłowości obrotu,
  11) seria - określoną ilość środka żywienia zwierząt wytworzoną w czasie
     zmiany produkcyjnej według tej samej receptury,
  12) obrót - przechowywanie w celu sprzedaży, oferowanie do sprzedaży,
     sprzedaż i inną odpłatną lub nieodpłatną formę zbycia,
  13) okres karencji - minimalny czas, jaki powinien upłynąć od dnia
     zakończenia karmienia zwierząt paszami zawierającymi określone dodatki
     paszowe do dnia uboju tych zwierząt lub wytworzenia środków spożywczych
     pochodzenia zwierzęcego o wymaganych cechach jakościowych,
  14) substancje niepożądane - substancje lub produkty, które mogą
     niekorzystnie wpływać na zdrowie i cechy użytkowe zwierząt lub obniżać
     jakość środków spożywczych pochodzenia zwierzęcego,
  15) okres trwałości - oznaczony okres od daty wytworzenia, w czasie
     którego prawidłowo przechowywane środki żywienia zwierząt zachowują
     wymagane właściwości jakościowe,
  16) zwierzęta - zwierzęta gospodarskie, zwierzęta domowe oraz inne
     zwierzęta karmione paszami,
  17) zwierzęta gospodarskie - zwierzęta utrzymywane przez ludzi w celu
     pozyskania surowców zwierzęcych oraz konie,
  18) zwierzęta domowe - zwierzęta utrzymywane przez ludzi nie w celu
     pozyskania surowców zwierzęcych.",False
